671,دحاوی,الحاوی ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,مواد و محصولات دارویی,www.alhavipharma.com
672,دخانیات,دخانیات ایران ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
673,ددام,داروسازی زاگرس فارمد پارس (داملران رازک) ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.zagrospharmed.com
674,ددانا,داروسازی دانا ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,-,-
675,درازک,لابراتوارهای رازک ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,WWW.RAZAK-LABS.COM
676,درخشان,صندوق سرمایه گذاری آرمان آتیه درخشان مس(ETF) ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,پذیرفته شده در فرابورس ایران,صندوق سرمایه گذاری قابل معامله,www.armanmesetf.com
677,دروز,روزدارو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.rouzdarou.com
2255,گتوشا,,,,,
678,درهآور,داروئی ره آورد تامین ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,مواد و محصولات دارویی,www.rtpvp.com
679,دریان ساز,ساختمانی دریان ساز بهمن ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
680,دریشمک,تولید و صادرات ریشمک ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,مواد و محصولات دارویی,www.rishmac.com
681,دزهراوی,داروسازی زهراوی ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.zahravipharma.com
682,دساحلی,دهکده ساحلی ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
683,دسانکو,داروسازی سبحان انکولوژی ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,مواد و محصولات دارویی,www.sobhanoncology.com
684,دسبحا,گروه دارویی سبحان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.sobhanpharma.com
685,دسبحان,سبحان دارو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.sobhandarou.com
686,دسها,داروسازی سها ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
687,دسینا,لابراتوارهای سینادارو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.sinadarou.com
688,دشوریده,موسسه تشخیص و درمان شهید شوریده ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
689,دشیری,شیرین دارو ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,مواد و محصولات دارویی,www.shirindarouco.com
690,دشیمی,شیمی دارویی داروپخش ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.dppcco.com
691,دعبید,داروسازی دکتر عبیدی ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.abidipharma.com
692,دفارا,داروسازی فارابی ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.farabipharma.ir
693,دفرا,فراورده های تزریقی و دارویی ایران ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.iphco.com
694,دقاضی,داروسازی شهید قاضی ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,مواد و محصولات دارویی,www.sgco-infusion.com
695,دکپسول,تولید ژلاتین کپسول ایران ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,مواد و محصولات دارویی,-
696,دکوثر,داروسازی کوثر ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.cosarpharm.com
697,دکیمی,صنعتی کیمیدارو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.chemidarou.com
698,دلر,داروسازی اکسیر ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.exir.co.ir
699,دلقما,داروئی و بهداشتی لقمان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,info@loghmanpharma.com
700,دماسنج سهام,صندوق سرمایه گذاری مشترک دماسنج ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,www.dsfund.ir
701,دماوند,تولید نیروی برق دماوند ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,عرضه برق، گاز، بخار و آب گرم,-
702,دمعیار,توازن معیار ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,صندوق سرمایه گذاری قابل معامله,-
703,دنیا سهام,صندوق سرمایه گذاری مشترک سرمایه دنیا(آهنگ سهام کیان) ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,www.kianfunds4.com
704,دوار محرک,دوار محرک ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
705,دورال,دورال ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
706,دهدشت,صنایع پتروشیمی دهدشت ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,محصولات شیمیایی,www.dpi-co.ir
707,دهکده محلات,توسعه دهکده آبدرمانی محلات ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
708,دی,بانک دی ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,بانکها و موسسات اعتباری,www.day24.ir
709,دیاموند سپهر کیش,حفاری و خدمات فنی دیاموند سپهر کیش ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
710,دی بازار,صندوق سرمایه گذاری اختصاصی بازارگردانی گروه دی ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
711,دیدگاهان سهام,صندوق سرمایه گذاری مشترک دیدگاهان ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
712,دیران,ایران دارو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,مواد و محصولات دارویی,www.irandaru.com
713,دی سهام,صندوق سرمایه گذاری بانک دی ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
714,ذربال,مرغ اجداد زربال ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,-,-
715,ذوب,ذوب آهن اصفهان ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,فلزات اساسی,www.esfahansteel.com
716,ذوب سهام,صندوق سرمایه گذاری مشترک ذوب آهن نوویرا ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
717,رازی نیکو,صندوق سرمایه گذاری مشترک مدرسه کسب و کار صوفی رازی ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,https://razifund.com/
718,رافزا,رایان هم افزا ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,رایانه و فعالیت‌های وابسته به آن,-
719,رانفور,خدمات انفورماتیک ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,رایانه و فعالیت‌های وابسته به آن,www.isc.co.ir
720,راهبران,راهبران جوان آرمان ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
721,راهبران رستاک,راهبران صنعت رستاک ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
722,راهبرد بازنشستگی صبا,راهبردهای بازنشستگی صبا ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
723,راهنما سهام,صندوق سرمایه گذاری مشترک راهنما ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
724,راهوار مس,حمل ونقل راهوار مس ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
725,رایتل,خدمات ارتباطی رای تل ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
726,رتاپ,تجارت الکترونیک پارسیان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,رایانه و فعالیت‌های وابسته به آن,www.pec.ir
727,رتبه برهان,رتبه بندی اعتباری برهان ,نهاد مالی (رتبه بندی) ,ثبت شده پذیرفته نشده,-,www.bcr.ir
728,رتبه پارس,رتبه بندی اعتباری پارس کیان ,نهاد مالی (رتبه بندی) ,ثبت شده پذیرفته نشده,-,parscrc.ir
729,رتبه پایا,رتبه بندی اعتباری پایا ,نهاد مالی (رتبه بندی) ,ثبت شده پذیرفته نشده,-,www.payacr.ir
730,رتکو,بازرسی فنی و کنترل خوردگی تکین کو ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,خدمات فنی و مهندسی,WWW.TECHINCO.NET
731,ررجا,حمل و نقل ریلی رجا ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
732,رشد سهام,صندوق سرمایه گذاری مشترک رشد سامان ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
733,رضوی سهام,صندوق سرمایه گذاری مشترک رضوی ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
734,رفاه,فروشگاه های زنجیره ای رفاه ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,خرده فروشی، باستثنای وسایل نقلیه موتوری,www.refah.ir
735,رفاه صپردیس,بازرگانی رفاه صنعت پردیس ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
736,رفاه گستر,رفاه گستر تامین اجتماعی ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
